Ticker Symbol;Period Ending;Cash and Cash Equivalents;Net Income;Total Assets;Total Equity;Total Liabilities;Total Revenue;Earnings Per Share
XOM;2015-12-31;3705000000.0;16150000000.0;336758000000.0;170811000000.0;165947000000.0;259488000000.0;3.85
XRAY;2012-12-31;80132000.0;314213000.0;4972297000.0;2208698000.0;2763599000.0;2928429000.0;2.22
XRAY;2013-12-31;74954000.0;313200000.0;5078047000.0;2535053000.0;2542994000.0;2950800000.0;2.2
XRAY;2014-12-31;151600000.0;322900000.0;4646500000.0;2321300000.0;2325200000.0;2922600000.0;2.28
XRAY;2015-12-31;284600000.0;251200000.0;4402900000.0;2338000000.0;2064900000.0;2674300000.0;1.79
XRX;2012-12-31;1246000000.0;1195000000.0;30015000000.0;11521000000.0;18494000000.0;20421000000.0;0.9
XRX;2013-12-31;1764000000.0;1159000000.0;29036000000.0;12300000000.0;16736000000.0;20006000000.0;0.93
XRX;2014-12-31;1411000000.0;1013000000.0;27658000000.0;10678000000.0;16980000000.0;19540000000.0;0.82
XRX;2015-12-31;1368000000.0;474000000.0;24817000000.0;9074000000.0;15743000000.0;18045000000.0;0.42
XYL;2012-12-31;504000000.0;297000000.0;4679000000.0;2074000000.0;2605000000.0;3791000000.0;1.6
XYL;2013-12-31;533000000.0;228000000.0;4896000000.0;2241000000.0;2655000000.0;3837000000.0;1.23
XYL;2014-12-31;663000000.0;337000000.0;4833000000.0;2127000000.0;2706000000.0;3916000000.0;1.84
XYL;2015-12-31;680000000.0;340000000.0;4657000000.0;2084000000.0;2573000000.0;3653000000.0;1.88
YHOO;2012-12-31;2667778000.0;3945479000.0;17103253000.0;14560200000.0;2543053000.0;4986566000.0;3.31
YHOO;2013-12-31;2077590000.0;1366281000.0;16804959000.0;13074909000.0;3730050000.0;4680380000.0;1.3
YHOO;2014-12-31;2664098000.0;7521731000.0;61707336000.0;38741837000.0;22965499000.0;4618133000.0;7.61
YHOO;2015-12-31;1631911000.0;-4359082000.0;45203966000.0;29043537000.0;16160429000.0;4968301000.0;-4.64
YUM;2012-12-29;912000000.0;1597000000.0;9013000000.0;2154000000.0;6859000000.0;13633000000.0;3.46
YUM;2013-12-28;669000000.0;1091000000.0;8695000000.0;2166000000.0;6529000000.0;13084000000.0;2.41
YUM;2014-12-27;673000000.0;1051000000.0;8334000000.0;1547000000.0;6787000000.0;13279000000.0;2.37
YUM;2015-12-26;840000000.0;1293000000.0;8075000000.0;911000000.0;7164000000.0;13105000000.0;2.97
ZBH;2012-12-31;884300000.0;755000000.0;9012400000.0;5860900000.0;3151500000.0;4471700000.0;4.32
ZBH;2013-12-31;1080600000.0;780400000.0;9580600000.0;6297300000.0;3283300000.0;4623400000.0;4.49
ZBH;2014-12-31;1083300000.0;720300000.0;9658000000.0;6549900000.0;3108100000.0;4673300000.0;4.26
ZBH;2015-12-31;1459300000.0;147000000.0;27219500000.0;9887900000.0;17331600000.0;5997800000.0;0.78
ZION;2012-12-31;14472748000.0;349516000.0;55511918000.0;6052069000.0;49459849000.0;2458592000.0;0.97
ZION;2013-12-31;13957805000.0;263791000.0;56031127000.0;6464563000.0;49566564000.0;2278812000.0;1.58
ZION;2014-12-31;13968431000.0;398462000.0;57208874000.0;7369530000.0;49839344000.0;2361631000.0;1.68
ZION;2015-12-31;15763133000.0;309471000.0;59669525000.0;7507519000.0;52162006000.0;2210591000.0;1.2
ZTS;2013-12-31;610000000.0;504000000.0;6558000000.0;940000000.0;5618000000.0;4561000000.0;1.01
ZTS;2014-12-31;882000000.0;583000000.0;6588000000.0;1311000000.0;5277000000.0;4785000000.0;1.16
ZTS;2015-12-31;1154000000.0;339000000.0;7913000000.0;1068000000.0;6845000000.0;4765000000.0;0.68
ZTS;2016-12-31;727000000.0;821000000.0;7649000000.0;1487000000.0;6162000000.0;4888000000.0;
